idx,RSI
4144,59.0
4145,37.11
4146,32.06
4147,43.32
4148,49.0
4149,56.08
4150,53.64
4151,50.26
4152,53.29
4153,46.95
4154,74.38
4155,90.26
4156,89.05
4157,86.02
4158,84.34
4159,84.16
4160,96.92
4161,96.68
4162,100.0
4163,85.21
4164,84.43
4165,65.92
4166,61.26
4167,44.63
4168,40.72
4169,34.82
4170,26.86
4171,13.8
4172,26.95
4173,13.69
4174,56.08
4175,56.78
4176,57.39
4177,54.53
4178,67.19
4179,66.02
4180,81.88
4181,67.97
4182,69.56
4183,56.78
4184,52.7
4185,49.6
4186,56.0
4187,32.55
4188,32.9
4189,17.28
4190,43.74
4191,35.69
4192,28.02
4193,34.17
4194,46.02
4195,49.08
4196,55.02
4197,53.44
4198,30.62
4199,40.45
4200,33.02
4201,33.65
4202,41.92
4203,35.79
4204,33.32
4205,34.16
4206,43.19
4207,64.32
4208,46.7
4209,51.61
4210,59.94
4211,56.99
4212,50.97
4213,58.0
4214,55.08
4215,44.51
4216,45.18
4217,50.34
4218,58.11
4219,55.91
4220,38.83
4221,50.05
4222,33.72
4223,40.8
4224,43.1
4225,39.31
4226,44.37
4227,43.46
4228,32.56
4229,61.72
4230,52.84
4231,61.79
4232,53.76
4233,60.04
4234,46.91
4235,28.24
4236,25.72
4237,24.98
4238,7.61
4239,56.34
4240,58.83
4241,71.37
4242,77.11
4243,79.06
4244,86.82
4245,93.55
4246,91.4
4247,95.12
4248,88.5
4249,88.73
4250,85.25
4251,80.13
4252,81.32
4253,72.07
4254,70.32
4255,79.31
4256,80.76
4257,83.31
4258,81.57
4259,80.03
4260,87.74
4261,87.67
4262,96.94
4263,97.0
4264,97.41
4265,84.09
4266,87.09
4267,85.55
4268,85.61
4269,81.25
4270,75.26
4271,65.33
4272,63.63
4273,54.23
4274,55.24
4275,45.33
4276,39.78
4277,49.86
4278,46.34
4279,45.3
4280,54.53
4281,45.83
4282,42.25
4283,60.67
4284,55.8
4285,60.94
4286,44.53
4287,35.19
4288,33.09
4289,36.96
4290,40.78
4291,55.14
4292,59.32
4293,68.04
4294,67.82
4295,61.15
4296,54.05
4297,61.54
4298,54.82
4299,67.93
4300,60.53
4301,52.0
4302,45.76
4303,55.96
4304,73.51
4305,90.89
4306,91.7
4307,93.43
4308,91.65
4309,94.41
4310,95.04
4311,100.0
4312,100.0
4313,100.0
4314,100.0
4315,92.97
4316,95.45
4317,79.09
4318,79.04
4319,67.92
4320,62.71
4321,53.66
4322,52.98
4323,55.11
4324,55.43
4325,13.22
4326,43.01
4327,40.9
4328,44.48
4329,47.21
4330,31.51
4331,30.77
4332,23.89
4333,22.09
4334,22.02
4335,27.39
4336,26.12
4337,35.12
4338,32.21
4339,48.05
4340,52.85
4341,49.2
4342,56.89
4343,61.89
4344,42.59
4345,48.44
4346,22.47
4347,17.34
4348,48.65
4349,35.36
4350,31.1
4351,44.76
4352,43.46
4353,55.08
4354,63.6
4355,65.59
4356,74.07
4357,65.91
4358,72.49
4359,84.73
4360,80.63
4361,83.96
4362,78.02
4363,53.91
4364,50.16
4365,42.32
4366,45.45
4367,46.29
4368,55.8
4369,54.04
4370,22.95
4371,23.02
4372,36.6
4373,45.11
4374,49.69
4375,55.23
4376,59.95
4377,55.76
4378,52.76
4379,86.5
4380,88.2
4381,86.49
4382,79.98
4383,70.36
4384,67.92
4385,62.82
4386,70.18
4387,72.39
4388,80.03
4389,76.0
4390,69.41
4391,75.17
4392,89.7
4393,78.27
4394,70.05
4395,62.77
4396,67.41
4397,60.7
4398,42.6
4399,58.44
4400,43.09
4401,35.58
4402,50.88
4403,55.38
4404,45.04
4405,51.12
4406,49.94
4407,56.44
4408,55.22
4409,72.31
4410,73.3
4411,65.15
4412,58.77
4413,84.98
4414,75.12
4415,70.47
4416,60.73
4417,58.79
4418,64.65
4419,64.7
4420,67.73
4421,77.68
4422,77.94
4423,83.61
4424,88.46
4425,100.0
4426,100.0
4427,92.49
4428,82.2
4429,51.22
4430,46.82
4431,52.57
4432,48.38
4433,49.89
4434,27.35
4435,22.45
4436,26.2
4437,42.26
4438,48.11
4439,45.64
4440,38.06
4441,37.36
4442,39.84
4443,63.18
4444,76.45
4445,76.91
4446,37.04
4447,49.58
4448,50.13
4449,48.44
4450,66.31
4451,66.51
4452,67.04
4453,66.59
4454,67.66
4455,96.33
4456,96.25
4457,100.0
4458,92.01
4459,84.94
4460,71.6
4461,66.48
4462,67.43
4463,65.28
4464,61.16
4465,71.07
4466,73.59
4467,83.44
4468,88.27
4469,97.33
4470,97.17
4471,97.24
4472,97.25
4473,91.26
4474,88.64
4475,88.67
4476,89.21
4477,90.27
4478,90.7
4479,94.95
4480,85.96
4481,88.34
4482,79.7
4483,80.65
4484,79.42
4485,70.52
4486,65.16
4487,67.51
4488,63.55
4489,70.07
4490,60.62
4491,78.57
4492,74.37
4493,53.46
4494,60.33
4495,59.06
4496,45.97
4497,17.26
4498,42.49
4499,34.89
4500,40.84
4501,51.62
4502,53.97
4503,58.46
4504,58.74
4505,70.68
4506,83.51
4507,85.59
4508,90.28
4509,90.15
4510,78.93
4511,80.91
4512,81.62
4513,83.17
4514,79.56
4515,79.88
4516,72.59
4517,69.01
4518,72.23
4519,86.21
4520,86.44
4521,82.21
4522,80.71
4523,75.95
4524,70.18
4525,67.31
4526,80.9
4527,56.65
4528,53.37
4529,65.76
4530,76.51
4531,81.23
4532,82.77
4533,85.46
4534,83.4
4535,85.69
4536,97.42
4537,96.2
4538,96.87
4539,88.69
4540,86.9
4541,89.43
4542,88.11
4543,89.89
4544,89.26
4545,89.21
4546,76.85
4547,48.44
4548,55.4
4549,54.78
4550,29.9
4551,17.8
4552,30.43
4553,27.29
4554,16.47
4555,23.63
4556,32.89
4557,32.36
4558,35.61
4559,46.12
4560,64.67
4561,50.97
4562,48.3
4563,78.33
4564,78.51
4565,78.39
4566,67.4
4567,52.9
4568,37.94
4569,36.4
4570,48.26
4571,51.78
4572,46.57
4573,40.09
4574,41.25
4575,44.19
4576,49.38
4577,54.63
4578,60.13
4579,52.58
4580,42.05
4581,47.89
4582,43.75
4583,15.33
4584,13.51
4585,35.39
4586,34.2
4587,31.31
4588,35.58
4589,34.14
4590,39.55
4591,44.04
4592,59.05
4593,56.3
4594,45.61
4595,60.46
4596,56.0
4597,56.6
4598,64.07
4599,61.4
4600,61.11
4601,55.65
4602,72.07
4603,63.34
4604,51.45
4605,44.85
4606,35.45
4607,48.73
4608,39.81
4609,24.45
4610,23.94
4611,22.32
4612,26.62
4613,43.61
4614,64.77
4615,62.9
4616,60.85
4617,67.84
4618,79.19
4619,84.84
4620,83.47
4621,84.24
4622,73.83
4623,70.95
4624,78.42
4625,62.74
4626,57.36
4627,49.01
4628,42.49
4629,35.3
4630,46.43
4631,40.77
4632,47.82
4633,44.17
4634,48.89
4635,57.05
4636,61.54
4637,65.0
4638,82.2
4639,77.49
4640,87.22
4641,81.35
4642,68.02
4643,60.94
4644,22.04
4645,10.85
4646,0.67
4647,12.16
4648,9.12
4649,12.28
4650,11.02
4651,18.09
4652,22.93
4653,31.65
4654,29.2
4655,45.42
4656,44.48
4657,73.39
4658,75.83
4659,72.66
4660,75.1
4661,75.77
4662,75.93
4663,84.16
4664,82.89
4665,73.1
4666,64.04
4667,57.14
4668,81.8
4669,80.61
4670,81.04
4671,72.78
4672,59.97
4673,61.17
4674,64.75
4675,64.66
4676,70.17
4677,64.81
4678,62.89
4679,53.7
4680,53.81
4681,50.39
4682,36.34
4683,48.04
4684,41.76
4685,53.83
4686,56.31
4687,55.04
4688,59.13
4689,58.5
4690,64.32
4691,74.94
4692,77.66
4693,86.58
4694,81.56
4695,67.2
4696,62.04
4697,58.09
4698,66.34
4699,74.81
4700,60.03
4701,27.57
4702,41.21
4703,37.34
4704,65.73
4705,69.29
4706,59.58
4707,68.51
4708,73.49
4709,85.45
4710,91.36
4711,75.94
4712,70.88
4713,60.49
4714,62.02
4715,67.8
4716,68.04
4717,66.97
4718,59.65
4719,44.21
4720,44.26
4721,49.72
4722,52.46
4723,25.22
4724,18.42
4725,21.73
4726,16.68
4727,31.47
4728,32.76
4729,31.05
4730,31.66
4731,30.89
4732,40.77
4733,39.66
4734,42.54
4735,39.15
4736,20.37
4737,34.17
4738,44.81
4739,48.84
4740,49.15
4741,54.84
4742,72.33
4743,73.93
4744,83.95
4745,85.63
4746,60.95
4747,53.88
4748,42.99
4749,50.41
4750,48.88
4751,37.11
4752,14.31
4753,13.91
4754,14.05
4755,32.39
4756,37.37
4757,55.63
4758,51.05
4759,52.57
4760,67.38
4761,60.9
4762,59.1
4763,51.7
4764,46.0
4765,42.88
4766,30.9
4767,33.45
4768,21.66
4769,9.49
4770,16.87
4771,14.88
4772,15.52
4773,11.93
4774,9.69
4775,30.02
4776,33.11
4777,36.68
4778,46.37
4779,45.41
4780,41.82
4781,56.86
4782,64.05
4783,78.77
4784,70.23
4785,68.47
4786,70.6
4787,63.96
4788,66.18
4789,94.6
4790,91.79
4791,93.23
4792,71.96
4793,73.46
4794,69.92
4795,73.73
4796,68.35
4797,66.27
4798,71.55
4799,68.23
4800,62.29
4801,81.43
4802,81.45
4803,81.52
4804,65.84
4805,73.72
4806,69.39
4807,67.74
4808,71.56
4809,64.44
4810,70.53
4811,67.08
4812,69.5
4813,75.62
4814,81.97
4815,85.72
4816,78.34
4817,70.63
4818,73.0
4819,60.18
4820,46.02
4821,41.32
4822,39.94
4823,18.95
4824,12.79
4825,30.22
4826,29.55
4827,40.58
4828,34.62
4829,51.52
4830,55.31
4831,61.8
4832,66.07
4833,74.59
4834,44.29
4835,48.45
4836,48.14
4837,46.59
4838,44.48
4839,50.55
4840,61.32
4841,63.75
4842,59.14
4843,89.92
4844,90.15
4845,81.81
4846,71.3
4847,69.17
4848,61.28
4849,58.65
4850,62.27
4851,63.53
4852,54.61
4853,58.7
4854,61.53
4855,86.53
4856,79.52
4857,68.42
4858,59.66
4859,62.82
4860,61.09
4861,48.77
4862,34.35
4863,49.68
4864,37.53
4865,25.47
4866,28.59
4867,20.53
4868,26.74
4869,16.54
4870,26.84
4871,32.93
4872,33.53
4873,32.99
4874,41.05
4875,47.48
4876,48.52
4877,38.24
4878,59.31
4879,43.56
4880,33.02
4881,24.62
4882,20.73
4883,22.11
4884,35.32
4885,43.96
4886,56.19
4887,59.83
4888,69.14
4889,77.77
4890,75.14
4891,95.89
4892,94.72
4893,91.94
4894,93.03
4895,91.96
4896,91.84
4897,87.53
4898,89.08
4899,77.05
4900,73.53
4901,74.09
4902,75.46
4903,67.45
4904,68.78
4905,65.58
4906,64.65
4907,54.91
4908,68.28
4909,72.81
4910,80.3
4911,83.36
4912,81.87
4913,78.56
4914,64.14
4915,67.56
4916,71.5
4917,74.14
4918,77.01
4919,62.02
4920,35.11
4921,37.48
4922,41.49
4923,48.11
4924,30.28
4925,24.55
4926,21.43
4927,4.48
4928,19.37
4929,20.44
4930,31.81
4931,29.7
4932,25.6
4933,39.25
4934,32.95
4935,36.02
4936,53.03
4937,51.96
4938,49.22
4939,46.79
4940,49.35
4941,45.43
4942,43.23
4943,56.99
4944,59.96
4945,60.3
4946,56.36
4947,53.51
4948,53.45
4949,59.39
4950,79.5
4951,76.78
4952,83.24
4953,82.93
4954,79.49
4955,79.43
4956,88.53
4957,86.29
4958,79.74
4959,71.63
4960,56.15
4961,52.7
4962,25.23
4963,36.46
4964,30.09
4965,32.96
4966,38.11
4967,24.44
4968,17.54
4969,25.98
4970,40.02
4971,41.03
4972,29.73
4973,36.97
4974,42.55
4975,47.91
4976,55.15
4977,75.94
4978,73.22
4979,66.43
4980,59.51
4981,75.94
4982,69.45
4983,66.34
4984,49.25
4985,59.88
4986,54.34
4987,54.6
4988,59.5
4989,68.87
4990,76.65
4991,82.09
4992,81.82
4993,84.13
4994,84.58
4995,82.44
4996,84.4
4997,82.12
4998,99.99
4999,99.61
5000,99.69
5001,99.69
5002,84.0
5003,62.62
5004,56.77
5005,62.66
5006,70.42
5007,69.18
5008,70.72
5009,52.87
5010,37.93
5011,32.42
5012,43.21
5013,46.41
5014,54.77
5015,44.3
5016,41.11
5017,40.55
5018,52.79
5019,64.94
5020,86.66
5021,84.92
5022,81.76
5023,76.44
5024,91.51
5025,96.16
5026,91.26
5027,89.64
5028,89.97
5029,65.7
5030,67.72
5031,79.47
5032,61.08
5033,60.75
5034,51.36
5035,58.81
5036,61.91
5037,55.88
5038,65.68
5039,64.59
5040,57.11
5041,78.36
5042,78.02
5043,75.89
5044,71.39
5045,62.02
5046,59.4
5047,35.19
5048,42.3
5049,38.87
5050,31.53
5051,18.61
5052,27.0
5053,41.11
5054,52.53
5055,57.79
5056,62.17
5057,61.96
5058,61.76
5059,64.1
5060,79.49
5061,76.83
5062,63.12
5063,52.29
5064,43.81
5065,45.56
5066,18.63
5067,13.13
5068,4.1
5069,2.98
5070,2.74
5071,26.36
5072,21.5
5073,34.93
5074,31.61
5075,35.09
5076,30.22
5077,39.47
5078,38.33
5079,31.67
5080,35.55
5081,30.08
5082,29.47
5083,28.73
5084,30.15
5085,32.62
5086,25.04
5087,39.47
5088,50.0
5089,47.13
5090,58.09
5091,56.35
5092,63.17
5093,55.07
5094,63.99
5095,65.81
5096,63.54
5097,60.65
5098,57.05
5099,68.51
5100,60.1
5101,68.78
5102,76.22
5103,73.89
5104,83.3
5105,62.92
5106,54.19
5107,50.52
5108,47.31
5109,55.16
5110,52.61
5111,59.6
5112,65.19
5113,51.62
5114,51.14
5115,63.97
5116,58.88
5117,53.02
5118,52.08
5119,53.92
5120,52.32
5121,32.76
5122,30.04
5123,48.04
5124,48.73
5125,60.76
5126,57.77
5127,59.6
5128,52.17
5129,53.81
5130,68.83
5131,84.82
5132,78.88
5133,78.01
5134,69.85
5135,86.78
5136,87.71
5137,91.92
5138,94.45
5139,94.32
5140,82.47
5141,78.49
5142,47.25
5143,51.3
5144,50.21
5145,50.2
5146,48.4
5147,37.95
5148,28.87
5149,33.92
5150,38.81
5151,56.17
5152,52.92
5153,37.41
5154,38.52
5155,45.0
5156,44.45
5157,49.26
5158,53.97
5159,46.27
5160,60.25
5161,49.36
5162,69.4
5163,61.33
5164,66.58
5165,71.41
5166,66.84
5167,58.38
5168,70.71
5169,70.43
5170,88.32
5171,67.17
5172,60.37
5173,47.95
5174,32.32
5175,43.1
5176,38.64
5177,42.49
5178,45.0
5179,44.95
5180,65.45
5181,75.76
5182,74.79
5183,87.88
5184,81.73
5185,94.42
5186,89.95
5187,88.71
5188,82.62
5189,73.03
5190,63.28
5191,63.29
5192,57.05
5193,74.7
5194,63.21
5195,71.1
5196,74.24
5197,82.8
5198,73.45
5199,81.33
5200,85.28
5201,57.12
5202,46.24
5203,37.11
5204,43.99
5205,36.32
5206,35.76
5207,43.89
5208,40.33
5209,31.85
5210,41.38
5211,39.88
5212,42.07
5213,33.09
5214,31.17
5215,28.41
5216,29.52
5217,41.45
5218,38.42
5219,47.77
5220,53.2
5221,62.64
5222,67.62
5223,72.02
5224,76.85
5225,74.69
5226,71.94
5227,78.79
5228,70.11
5229,64.74
5230,68.03
5231,62.07
5232,60.94
5233,50.18
5234,42.79
5235,42.46
5236,30.06
5237,21.61
5238,20.93
5239,13.85
5240,14.7
5241,16.19
5242,25.42
5243,38.83
5244,42.6
5245,50.68
5246,59.33
5247,71.03
5248,93.3
5249,92.34
5250,87.99
5251,87.91
5252,87.6
5253,81.37
5254,68.15
5255,70.24
5256,52.34
5257,53.68
5258,61.81
5259,65.22
5260,59.6
5261,42.37
5262,50.98
5263,62.54
5264,63.38
5265,75.86
5266,64.36
5267,54.85
5268,57.87
5269,53.48
5270,69.34
5271,51.79
5272,61.85
5273,57.17
5274,53.57
