idx,RSI
2126,72.32
2127,75.19
2128,75.23
2129,75.68
2130,75.91
2131,90.61
2132,94.82
2133,88.25
2134,94.9
2135,89.34
2136,83.24
2137,64.73
2138,36.75
2139,31.81
2140,26.32
2141,23.33
2142,39.76
2143,21.98
2144,22.15
2145,34.91
2146,46.0
2147,56.32
2148,63.11
2149,58.11
2150,60.57
2151,41.3
2152,56.07
2153,44.12
2154,32.31
2155,18.52
2156,17.43
2157,33.04
2158,37.06
2159,55.71
2160,73.44
2161,78.06
2162,99.26
2163,100.0
2164,100.0
2165,100.0
2166,100.0
2167,100.0
2168,100.0
2169,99.16
2170,99.07
2171,92.41
2172,93.43
2173,93.51
2174,70.89
2175,52.74
2176,61.34
2177,55.82
2178,48.06
2179,54.76
2180,61.08
2181,45.35
2182,31.34
2183,42.21
2184,49.29
2185,48.33
2186,56.18
2187,60.93
2188,55.85
2189,51.71
2190,59.64
2191,98.11
2192,75.0
2193,48.27
2194,37.04
2195,27.66
2196,50.87
2197,57.96
2198,61.48
2199,65.86
2200,65.14
2201,75.15
2202,97.65
2203,100.0
2204,100.0
2205,100.0
2206,93.18
2207,92.81
2208,79.15
2209,57.37
2210,53.89
2211,61.61
2212,47.93
2213,47.66
2214,26.05
2215,25.56
2216,28.37
2217,42.13
2218,53.07
2219,56.75
2220,51.08
2221,54.99
2222,53.8
2223,90.34
2224,98.87
2225,80.75
2226,78.95
2227,79.13
2228,72.21
2229,72.29
2230,63.29
2231,61.27
2232,36.21
2233,25.62
2234,42.05
2235,25.68
2236,23.71
2237,27.3
2238,28.14
2239,41.61
2240,45.48
2241,61.12
2242,76.2
2243,73.79
2244,92.2
2245,92.82
2246,93.24
2247,92.96
2248,84.5
2249,64.73
2250,48.6
2251,57.25
2252,51.12
2253,58.51
2254,42.18
2255,45.95
2256,43.72
2257,42.78
2258,59.92
2259,57.95
2260,40.26
2261,52.21
2262,52.12
2263,61.52
2264,58.35
2265,52.21
2266,59.56
2267,46.55
2268,55.02
2269,72.98
2270,71.0
2271,71.91
2272,79.7
2273,75.77
2274,85.4
2275,72.62
2276,85.66
2277,83.87
2278,74.2
2279,69.21
2280,69.61
2281,55.59
2282,46.37
2283,52.63
2284,65.21
2285,37.11
2286,51.86
2287,45.8
2288,38.73
2289,26.07
2290,27.27
2291,29.82
2292,27.93
2293,20.45
2294,19.93
2295,15.37
2296,23.37
2297,34.1
2298,32.69
2299,36.03
2300,34.5
2301,36.1
2302,42.59
2303,60.46
2304,58.36
2305,59.04
2306,58.04
2307,85.39
2308,82.93
2309,91.59
2310,73.0
2311,80.85
2312,73.17
2313,72.24
2314,74.86
2315,73.96
2316,70.63
2317,74.7
2318,80.42
2319,99.15
2320,99.15
2321,99.76
2322,99.77
2323,99.7
2324,90.88
2325,92.25
2326,92.05
2327,90.14
2328,91.17
2329,80.92
2330,79.93
2331,67.07
2332,64.69
2333,72.27
2334,71.07
2335,70.97
2336,57.93
2337,46.98
2338,66.13
2339,61.96
2340,68.95
2341,73.46
2342,76.92
2343,74.16
2344,75.44
2345,91.25
2346,95.84
2347,69.33
2348,68.66
2349,74.81
2350,73.82
2351,73.47
2352,77.38
2353,71.4
2354,42.65
2355,37.77
2356,62.63
2357,45.55
2358,50.76
2359,38.16
2360,33.58
2361,21.45
2362,19.35
2363,40.81
2364,40.57
2365,41.07
2366,42.98
2367,34.34
2368,41.26
2369,39.48
2370,46.86
2371,42.32
2372,24.97
2373,24.72
2374,12.24
2375,12.33
2376,40.48
2377,37.68
2378,38.37
2379,51.97
2380,71.68
2381,52.79
2382,47.22
2383,46.03
2384,48.39
2385,41.92
2386,48.49
2387,53.38
2388,53.14
2389,51.93
2390,71.15
2391,90.64
2392,85.19
2393,79.01
2394,69.76
2395,52.08
2396,46.94
2397,19.35
2398,3.84
2399,1.39
2400,0.0
2401,0.0
2402,7.78
2403,30.92
2404,37.44
2405,43.34
2406,46.32
2407,74.16
2408,88.59
2409,93.69
2410,72.52
2411,70.94
2412,66.89
2413,55.32
2414,60.96
2415,63.34
2416,61.72
2417,59.57
2418,55.15
2419,66.82
2420,67.12
2421,66.67
2422,77.58
2423,72.73
2424,63.8
2425,58.67
2426,64.08
2427,63.75
2428,43.21
2429,38.26
2430,19.38
2431,22.45
2432,26.48
2433,26.76
2434,23.13
2435,20.14
2436,20.31
2437,24.09
2438,35.47
2439,32.85
2440,40.16
2441,27.5
2442,27.59
2443,50.0
2444,52.86
2445,63.13
2446,71.73
2447,72.3
2448,82.35
2449,80.75
2450,93.25
2451,94.66
2452,93.27
2453,92.92
2454,91.5
2455,100.0
2456,100.0
2457,94.33
2458,94.07
2459,94.59
2460,85.34
2461,83.04
2462,81.22
2463,68.45
2464,58.42
2465,45.25
2466,65.6
2467,58.29
2468,48.07
2469,56.37
2470,57.76
2471,61.62
2472,74.01
2473,75.76
2474,90.27
2475,86.02
2476,76.74
2477,77.96
2478,74.33
2479,77.84
2480,76.68
2481,74.49
2482,74.85
2483,66.49
2484,64.25
2485,90.2
2486,90.8
2487,95.91
2488,95.74
2489,95.52
2490,94.16
2491,84.09
2492,81.76
2493,83.67
2494,52.22
2495,37.81
2496,17.9
2497,6.47
2498,31.64
2499,31.64
2500,42.79
2501,34.96
2502,46.73
2503,53.01
2504,47.48
2505,65.24
2506,68.4
2507,62.77
2508,63.57
2509,59.37
2510,74.77
2511,67.13
2512,77.52
2513,95.01
2514,92.19
2515,64.73
2516,73.74
2517,73.52
2518,71.28
2519,72.99
2520,72.99
2521,60.63
2522,64.82
2523,58.19
2524,74.96
2525,55.51
2526,42.21
2527,69.84
2528,57.74
2529,68.8
2530,75.21
2531,72.99
2532,78.93
2533,78.93
2534,85.24
2535,90.63
2536,88.83
2537,94.75
2538,61.54
2539,52.31
2540,48.37
2541,55.44
2542,55.52
2543,54.96
2544,57.04
2545,35.67
2546,36.11
2547,57.41
2548,60.7
2549,65.68
2550,62.74
2551,63.74
2552,63.85
2553,62.6
2554,96.3
2555,96.45
2556,94.38
2557,98.05
2558,98.28
2559,97.86
2560,97.62
2561,31.02
2562,26.64
2563,29.42
2564,39.24
2565,39.84
2566,31.72
2567,32.17
2568,45.46
2569,42.96
2570,50.65
2571,57.44
2572,50.51
2573,35.18
2574,40.07
2575,45.2
2576,33.93
2577,14.08
2578,21.37
2579,30.44
2580,31.2
2581,36.01
2582,44.72
2583,50.85
2584,56.68
2585,64.73
2586,86.2
2587,85.69
2588,84.35
2589,83.2
2590,83.1
2591,71.53
2592,59.04
2593,56.86
2594,64.04
2595,38.4
2596,18.32
2597,32.49
2598,27.73
2599,33.24
2600,32.36
2601,43.58
2602,58.4
2603,67.69
2604,72.49
2605,81.26
2606,82.32
2607,82.58
2608,80.95
2609,93.55
2610,83.16
2611,68.01
2612,52.69
2613,47.08
2614,51.18
2615,50.17
2616,44.92
2617,53.33
2618,37.88
2619,32.03
2620,34.49
2621,44.85
2622,48.69
2623,38.35
2624,25.3
2625,25.57
2626,23.21
2627,36.08
2628,49.25
2629,60.21
2630,39.34
2631,39.03
2632,36.6
2633,39.33
2634,42.27
2635,34.55
2636,30.63
2637,23.73
2638,7.45
2639,27.05
2640,18.38
2641,21.76
2642,35.76
2643,31.07
2644,49.06
2645,44.84
2646,54.07
2647,46.59
2648,49.64
2649,65.99
2650,70.18
2651,70.24
2652,81.85
2653,79.56
2654,85.51
2655,87.47
2656,96.74
2657,77.44
2658,64.94
2659,63.12
2660,53.69
2661,50.08
2662,40.12
2663,53.31
2664,40.34
2665,50.38
2666,67.68
2667,75.57
2668,75.57
2669,55.66
2670,53.62
2671,54.92
2672,36.56
2673,27.79
2674,22.65
2675,9.76
2676,9.15
2677,6.04
2678,29.3
2679,23.97
2680,33.5
2681,36.32
2682,43.04
2683,41.09
2684,46.65
2685,40.98
2686,50.32
2687,34.58
2688,55.27
2689,46.96
2690,39.63
2691,43.83
2692,52.67
2693,56.88
2694,76.75
2695,81.56
2696,68.37
2697,58.27
2698,64.26
2699,69.71
2700,50.95
2701,44.64
2702,48.76
2703,52.09
2704,62.82
2705,77.35
2706,78.08
2707,69.66
2708,56.11
2709,51.06
2710,51.35
2711,51.02
2712,50.39
2713,35.84
2714,31.47
2715,24.42
2716,20.37
2717,32.97
2718,49.06
2719,50.36
2720,46.62
2721,52.8
2722,59.15
2723,64.8
2724,78.5
2725,99.03
2726,83.91
2727,83.29
2728,68.67
2729,65.64
2730,60.44
2731,64.17
2732,53.61
2733,50.08
2734,53.78
2735,62.3
2736,48.73
2737,47.67
2738,52.21
2739,54.2
2740,45.88
2741,59.45
2742,62.41
2743,35.75
2744,34.24
2745,49.05
2746,57.71
2747,58.64
2748,40.96
2749,36.06
2750,29.76
2751,20.62
2752,28.52
2753,23.71
2754,27.26
2755,27.15
2756,40.78
2757,49.3
2758,56.25
2759,63.28
2760,71.56
2761,71.47
2762,76.69
2763,74.11
2764,67.79
2765,42.92
2766,30.15
2767,30.27
2768,27.84
2769,24.41
2770,39.76
2771,41.06
2772,37.44
2773,46.68
2774,53.12
2775,56.72
2776,61.67
2777,57.95
2778,74.13
2779,67.92
2780,82.21
2781,81.12
2782,75.32
2783,77.15
2784,93.35
2785,92.99
2786,91.25
2787,88.92
2788,90.69
2789,90.16
2790,89.86
2791,94.91
2792,94.05
2793,95.17
2794,87.66
2795,92.54
2796,91.64
2797,87.55
2798,90.55
2799,89.82
2800,92.93
2801,92.94
2802,91.29
2803,100.0
2804,100.0
2805,88.79
2806,90.27
2807,88.99
2808,75.78
2809,76.6
2810,69.91
2811,71.04
2812,61.85
2813,63.32
2814,69.27
2815,66.13
2816,69.93
2817,75.0
2818,71.58
2819,79.57
2820,60.2
2821,53.93
2822,52.99
2823,61.17
2824,62.16
2825,56.7
2826,70.45
2827,68.42
2828,70.04
2829,83.09
2830,100.0
2831,100.0
2832,99.74
2833,95.34
2834,92.56
2835,92.72
2836,90.64
2837,81.19
2838,71.51
2839,62.92
2840,69.3
2841,70.02
2842,51.78
2843,57.69
2844,32.62
2845,26.8
2846,31.17
2847,44.97
2848,37.65
2849,25.93
2850,38.26
2851,41.86
2852,36.05
2853,38.49
2854,39.76
2855,34.97
2856,43.8
2857,55.42
2858,65.63
2859,51.61
2860,56.5
2861,62.05
2862,54.25
2863,45.07
2864,50.82
2865,28.05
2866,20.98
2867,12.66
2868,13.47
2869,11.53
2870,6.42
2871,7.03
2872,7.71
2873,0.0
2874,32.75
2875,32.09
2876,33.65
2877,34.18
2878,36.26
2879,46.26
2880,44.83
2881,54.52
2882,47.3
2883,29.76
2884,38.11
2885,51.89
2886,50.0
2887,57.0
2888,42.28
2889,53.33
2890,50.65
2891,66.96
2892,66.02
2893,68.61
2894,63.65
2895,68.41
2896,47.93
2897,62.46
2898,45.17
2899,54.13
2900,53.56
2901,46.28
2902,53.62
2903,50.31
2904,54.07
2905,60.29
2906,56.26
2907,60.71
2908,52.82
2909,45.99
2910,59.52
2911,39.51
2912,42.95
2913,44.32
2914,60.99
2915,51.56
2916,50.26
2917,47.43
2918,51.23
2919,49.0
2920,62.24
2921,58.74
2922,53.35
2923,43.96
2924,51.36
2925,71.66
2926,85.11
2927,88.72
2928,85.47
2929,78.97
2930,83.37
2931,84.14
2932,91.11
2933,96.51
2934,95.57
2935,95.43
2936,94.3
2937,91.13
2938,90.71
2939,71.05
2940,73.04
2941,75.81
2942,71.39
2943,61.95
2944,37.54
2945,45.61
2946,50.25
2947,43.11
2948,73.45
2949,69.05
2950,50.56
2951,49.53
2952,54.25
2953,70.46
2954,72.27
2955,70.08
2956,73.22
2957,62.41
2958,63.72
2959,91.22
2960,70.56
2961,52.17
2962,33.28
2963,37.68
2964,34.08
2965,32.19
2966,33.42
2967,37.41
2968,36.48
2969,40.61
2970,42.55
2971,39.25
2972,21.01
2973,22.89
2974,22.97
2975,29.87
2976,38.14
2977,35.17
2978,31.43
2979,25.8
2980,39.23
2981,36.51
2982,36.43
2983,36.55
2984,33.6
2985,19.54
2986,32.41
2987,31.63
2988,49.57
2989,46.88
2990,39.05
2991,34.82
2992,37.24
2993,34.65
2994,34.38
2995,18.02
2996,21.19
2997,17.07
2998,30.82
2999,45.35
3000,58.45
3001,67.8
3002,66.09
3003,76.88
3004,93.12
3005,94.89
3006,91.27
3007,83.19
3008,65.94
3009,69.08
3010,45.95
3011,53.55
3012,58.63
3013,46.57
3014,42.33
3015,37.91
3016,50.48
3017,65.22
3018,59.5
3019,64.62
3020,50.0
3021,36.35
3022,38.08
3023,34.94
3024,55.22
3025,61.72
3026,53.79
3027,53.27
3028,54.26
3029,62.62
3030,69.68
3031,73.23
3032,86.39
3033,72.62
3034,36.9
3035,50.27
3036,64.63
3037,58.33
3038,66.89
3039,66.89
3040,43.07
3041,44.3
3042,53.3
3043,61.54
3044,54.11
3045,43.26
3046,58.14
3047,38.21
3048,47.53
3049,55.64
3050,54.28
3051,59.38
3052,57.7
3053,56.83
3054,62.45
3055,53.51
3056,71.77
3057,66.41
3058,50.1
3059,40.41
3060,36.84
3061,29.9
3062,33.99
3063,42.12
3064,42.23
3065,46.76
3066,44.38
3067,66.9
3068,72.33
3069,70.42
3070,89.94
3071,90.16
3072,80.94
3073,79.76
3074,78.99
3075,76.55
3076,41.99
3077,43.54
3078,38.8
3079,29.04
3080,41.1
3081,40.0
3082,50.36
3083,47.49
3084,51.84
3085,50.45
3086,62.91
3087,50.59
3088,55.64
3089,38.58
3090,48.86
3091,49.21
3092,63.21
3093,61.25
3094,66.96
3095,43.03
3096,58.97
3097,48.12
3098,45.99
3099,47.9
3100,49.96
3101,44.72
3102,44.91
3103,49.63
3104,59.36
3105,56.55
3106,76.05
3107,83.7
3108,84.52
3109,84.83
3110,83.74
3111,83.2
3112,82.75
3113,87.5
3114,86.66
3115,85.19
3116,96.64
3117,95.62
3118,90.42
3119,91.69
3120,90.93
3121,89.18
3122,73.12
3123,59.94
3124,57.14
3125,55.45
3126,46.47
3127,56.55
3128,27.63
3129,31.98
3130,28.51
3131,24.9
3132,33.14
3133,46.28
3134,44.61
3135,40.5
3136,27.25
3137,45.7
3138,40.31
3139,49.02
3140,62.01
3141,52.4
3142,34.01
3143,34.57
3144,31.59
3145,39.51
3146,35.76
3147,42.26
3148,36.15
3149,34.1
3150,41.09
3151,70.23
3152,69.02
3153,100.0
3154,100.0
3155,100.0
3156,100.0
3157,100.0
3158,98.58
3159,98.6
3160,78.62
3161,75.08
3162,73.67
3163,59.64
3164,47.02
3165,44.67
3166,48.98
3167,47.9
3168,52.29
3169,66.59
3170,77.69
3171,80.2
3172,94.0
3173,78.93
3174,77.27
3175,75.34
3176,69.85
3177,67.34
3178,72.22
3179,54.98
3180,25.84
3181,25.6
3182,29.96
3183,36.22
3184,26.02
3185,46.41
3186,49.19
3187,44.87
3188,34.36
3189,49.14
3190,55.48
3191,50.77
3192,51.39
3193,64.86
3194,57.2
3195,52.51
3196,61.03
3197,89.57
3198,86.45
3199,82.64
3200,94.08
3201,85.25
3202,82.38
3203,87.52
3204,88.31
3205,85.62
3206,59.53
3207,62.61
3208,58.08
3209,63.97
3210,66.67
3211,55.82
3212,55.39
3213,49.43
3214,37.24
3215,57.39
3216,47.91
3217,39.69
3218,29.76
3219,44.9
3220,52.69
3221,50.47
3222,50.56
3223,61.0
3224,61.65
3225,73.06
3226,89.89
3227,96.86
3228,87.66
3229,87.6
3230,86.17
3231,90.6
3232,89.22
3233,86.72
3234,62.68
3235,57.33
3236,60.24
3237,72.52
3238,54.1
3239,26.36
3240,42.22
3241,40.2
3242,40.98
3243,59.82
3244,62.11
3245,61.34
3246,51.05
3247,49.88
3248,64.73
3249,63.11
3250,69.83
3251,69.6
3252,65.58
3253,68.35
3254,69.97
3255,82.48
3256,88.35
3257,91.81
3258,91.24
3259,90.87
3260,88.16
3261,58.23
3262,46.56
3263,39.24
3264,49.51
3265,43.4
3266,59.74
3267,47.88
3268,45.05
3269,61.3
3270,79.71
3271,79.49
3272,78.45
3273,78.56
3274,72.76
3275,55.02
3276,55.62
3277,60.91
3278,50.0
3279,39.63
3280,47.37
3281,36.84
3282,48.08
3283,57.5
3284,63.55
3285,64.44
3286,63.46
3287,62.63
3288,65.68
3289,44.74
3290,48.73
3291,31.18
3292,18.17
3293,29.07
3294,34.23
3295,18.34
3296,21.39
3297,21.41
3298,41.16
3299,59.29
3300,62.2
3301,71.78
3302,70.18
3303,71.54
3304,97.34
3305,97.25
3306,91.8
3307,90.9
3308,82.97
3309,83.38
3310,78.97
3311,68.41
3312,68.7
3313,63.05
3314,47.83
3315,68.18
3316,67.12
3317,67.42
3318,55.1
3319,55.86
3320,54.44
3321,51.67
3322,39.32
3323,39.9
3324,34.23
3325,43.84
3326,41.28
3327,48.86
3328,52.13
3329,38.4
3330,37.37
3331,37.89
3332,38.48
3333,33.98
3334,29.22
3335,45.1
3336,43.47
3337,36.4
3338,38.03
3339,31.28
3340,42.88
3341,55.18
3342,40.92
3343,34.86
3344,29.17
3345,31.24
3346,34.89
3347,48.0
3348,57.51
3349,58.06
3350,44.27
3351,72.03
3352,66.89
3353,64.69
3354,64.98
3355,64.87
3356,63.63
3357,56.59
3358,51.51
3359,49.12
3360,37.69
3361,52.72
3362,52.82
3363,63.29
3364,61.31
3365,53.04
3366,45.59
3367,47.89
3368,67.27
3369,65.01
3370,71.77
3371,72.27
3372,67.54
3373,73.73
3374,76.06
3375,89.83
3376,88.82
3377,82.78
3378,91.76
3379,90.28
3380,91.44
3381,91.14
3382,83.72
3383,88.76
3384,84.2
3385,65.05
3386,70.93
3387,71.0
3388,67.55
3389,64.46
3390,49.52
3391,57.36
3392,46.59
3393,47.81
3394,77.53
3395,77.02
3396,79.77
3397,81.61
3398,84.8
3399,90.04
3400,90.52
3401,72.8
3402,76.3
3403,67.93
3404,71.56
3405,72.7
3406,68.85
3407,62.04
3408,46.53
3409,55.46
3410,65.51
3411,65.93
3412,73.42
3413,68.82
3414,59.45
3415,62.53
3416,57.94
3417,79.46
3418,37.8
3419,36.43
3420,36.02
3421,23.02
3422,23.11
3423,23.63
3424,28.32
3425,39.42
3426,34.41
3427,68.26
3428,76.65
3429,75.77
3430,90.54
3431,92.99
3432,99.19
3433,99.15
3434,99.02
3435,100.0
3436,100.0
3437,100.0
3438,96.69
3439,95.99
3440,95.29
3441,70.48
3442,64.85
3443,69.07
3444,68.21
3445,46.85
3446,58.05
3447,58.52
3448,45.42
3449,31.72
3450,48.33
3451,50.92
3452,54.53
3453,56.42
3454,47.21
3455,37.61
3456,49.41
3457,40.67
3458,51.82
3459,45.14
3460,45.61
3461,32.54
3462,29.15
3463,44.06
3464,45.04
3465,28.26
3466,53.88
3467,38.15
3468,28.55
3469,23.84
3470,29.76
3471,26.31
3472,19.47
3473,29.82
3474,41.23
3475,44.59
3476,47.93
3477,67.06
3478,78.04
3479,77.52
3480,91.96
3481,89.49
3482,88.22
3483,88.19
3484,83.93
3485,86.62
3486,82.64
3487,81.84
3488,76.85
3489,72.01
3490,83.74
3491,83.28
3492,75.23
3493,77.38
3494,80.09
3495,84.35
3496,72.93
3497,83.13
3498,81.1
3499,83.65
3500,83.39
3501,85.07
3502,68.43
3503,75.31
3504,72.17
3505,79.47
3506,76.0
3507,59.22
3508,53.12
3509,33.07
3510,27.14
3511,24.94
3512,14.61
3513,8.9
3514,28.2
3515,44.61
3516,47.84
3517,50.11
3518,56.6
3519,59.01
3520,66.74
3521,66.28
3522,71.62
3523,59.18
3524,27.63
3525,22.27
3526,26.99
3527,43.85
3528,35.24
3529,32.14
3530,33.83
3531,37.44
3532,33.74
3533,46.33
3534,59.22
3535,54.92
3536,55.09
3537,61.43
3538,69.93
3539,52.78
3540,47.22
3541,62.51
3542,50.94
3543,52.33
3544,54.06
3545,41.14
3546,47.46
3547,44.8
3548,55.68
3549,72.87
3550,69.05
3551,84.55
3552,83.89
3553,82.26
3554,86.62
3555,85.68
3556,94.41
3557,100.0
3558,100.0
3559,91.93
3560,90.62
3561,75.0
3562,79.63
3563,69.92
3564,59.57
3565,54.04
3566,39.06
3567,39.97
3568,29.07
3569,19.24
3570,28.07
3571,15.27
3572,32.2
3573,38.06
3574,46.55
3575,54.37
3576,57.86
3577,71.44
3578,76.41
3579,48.84
3580,50.33
3581,43.69
3582,49.11
3583,33.1
3584,30.81
3585,22.25
3586,33.59
3587,33.54
3588,61.45
3589,68.79
3590,68.86
3591,57.66
3592,70.9
3593,81.84
3594,81.49
3595,51.66
3596,64.53
3597,61.52
3598,60.2
3599,63.55
3600,72.3
3601,72.56
3602,67.7
3603,60.9
3604,59.83
3605,59.97
3606,58.28
3607,44.49
3608,34.07
3609,30.33
3610,39.56
3611,38.63
3612,41.5
3613,52.78
3614,53.94
3615,52.2
3616,71.9
3617,82.18
3618,79.6
3619,76.49
3620,86.52
3621,67.15
3622,75.59
3623,65.86
3624,55.68
3625,53.79
3626,50.44
3627,54.99
3628,42.94
3629,40.29
3630,40.25
3631,19.53
3632,38.68
3633,45.08
3634,35.72
3635,35.61
3636,35.33
3637,41.39
3638,60.6
3639,72.02
3640,72.48
3641,64.87
3642,56.3
3643,65.94
3644,62.47
3645,34.39
3646,36.83
3647,24.16
3648,27.2
3649,25.93
3650,23.02
3651,18.74
3652,18.71
3653,38.39
3654,69.06
3655,70.81
3656,69.54
3657,74.32
3658,78.86
3659,80.04
3660,96.58
3661,85.95
3662,83.06
3663,62.34
3664,50.81
3665,53.02
3666,43.95
3667,38.99
3668,31.86
3669,30.92
3670,34.95
3671,44.81
3672,43.05
3673,49.25
3674,52.03
3675,40.72
3676,39.16
3677,38.35
3678,42.97
3679,52.13
3680,41.29
3681,45.89
3682,30.28
3683,13.89
3684,10.84
3685,11.18
3686,31.55
3687,38.92
3688,37.0
3689,35.39
3690,32.81
3691,44.52
3692,51.72
3693,64.19
3694,67.96
3695,53.33
3696,46.92
3697,49.31
3698,53.72
3699,72.42
3700,67.26
3701,70.84
3702,67.21
3703,57.3
3704,51.89
3705,44.4
3706,35.55
3707,33.45
3708,12.94
3709,4.59
3710,24.49
3711,32.57
3712,41.17
3713,55.13
3714,53.09
3715,58.41
3716,64.56
3717,88.18
3718,93.86
3719,80.97
3720,75.0
3721,75.99
3722,73.52
3723,81.44
3724,69.61
3725,60.4
3726,74.11
3727,76.63
3728,83.13
3729,86.73
3730,85.17
3731,81.4
3732,76.2
3733,85.31
3734,91.84
3735,85.19
3736,73.49
3737,73.93
3738,54.76
3739,41.63
3740,41.8
3741,36.26
3742,10.57
3743,23.12
3744,25.9
3745,44.05
3746,44.01
3747,55.43
3748,54.78
3749,55.03
3750,65.06
3751,89.67
3752,79.7
3753,83.16
3754,63.12
3755,39.62
3756,53.85
3757,54.11
3758,53.41
3759,41.75
3760,45.11
3761,36.65
3762,33.89
3763,40.83
3764,55.7
3765,34.57
3766,35.41
3767,35.48
3768,46.75
3769,45.0
3770,63.2
3771,59.56
3772,64.85
3773,46.88
3774,52.04
3775,39.05
3776,38.15
3777,28.99
3778,17.27
3779,15.63
3780,17.06
3781,10.67
3782,8.95
3783,22.31
3784,21.12
3785,22.32
3786,23.29
3787,31.62
3788,48.66
3789,42.45
3790,42.48
3791,45.44
3792,39.18
3793,62.96
3794,64.8
3795,55.05
3796,53.42
3797,40.84
3798,35.64
3799,27.81
3800,32.14
3801,31.64
3802,12.72
3803,16.14
3804,37.84
3805,52.57
3806,49.93
3807,67.82
3808,82.45
3809,75.5
3810,76.94
3811,79.63
3812,75.04
3813,63.95
3814,66.73
3815,72.44
3816,70.35
3817,65.86
3818,72.94
3819,60.8
3820,59.13
3821,60.17
3822,74.47
3823,57.58
3824,59.83
3825,69.0
3826,69.38
3827,79.26
3828,93.44
3829,93.21
3830,78.85
3831,67.73
3832,59.79
3833,75.03
3834,73.74
3835,70.67
3836,76.05
3837,67.11
3838,56.78
3839,74.52
3840,60.5
3841,61.34
3842,48.84
3843,51.31
3844,60.03
3845,52.9
3846,56.7
3847,64.67
3848,48.1
3849,70.34
3850,57.78
3851,53.36
3852,45.08
3853,16.52
3854,13.86
3855,11.55
3856,6.3
3857,20.09
3858,15.21
3859,15.94
3860,17.36
3861,23.82
3862,27.78
3863,44.53
3864,44.72
3865,50.64
3866,40.15
3867,58.31
3868,51.76
3869,55.72
3870,47.94
3871,54.36
3872,42.33
3873,65.13
3874,71.71
3875,75.55
3876,72.78
3877,90.27
3878,88.74
3879,94.79
3880,83.62
3881,88.44
3882,74.04
3883,68.63
3884,59.12
3885,33.82
3886,19.75
3887,19.97
3888,13.12
3889,22.06
3890,11.82
3891,10.62
3892,13.63
3893,13.73
3894,49.12
3895,26.2
3896,21.1
3897,37.29
3898,44.73
3899,49.18
3900,53.47
3901,50.29
3902,53.35
3903,49.17
3904,76.45
3905,93.2
3906,91.58
3907,86.22
3908,85.4
3909,80.04
3910,92.07
3911,89.95
3912,91.26
3913,82.27
3914,80.92
3915,76.67
3916,82.23
3917,83.79
3918,90.03
3919,88.6
3920,90.71
3921,70.47
3922,78.57
3923,78.08
3924,84.06
3925,81.47
3926,77.63
3927,70.55
3928,72.64
3929,70.15
3930,89.74
3931,73.94
3932,72.03
3933,62.5
3934,63.91
3935,60.87
3936,70.4
3937,43.07
3938,38.89
3939,27.98
3940,46.1
3941,32.28
3942,27.36
3943,31.33
3944,41.03
3945,54.41
3946,73.74
3947,55.81
3948,26.07
3949,45.96
3950,43.1
3951,44.14
3952,54.64
3953,52.61
3954,45.92
3955,46.31
3956,56.29
3957,81.63
3958,66.36
3959,65.76
3960,70.18
3961,60.52
3962,55.18
3963,64.26
3964,62.61
3965,51.68
3966,46.86
3967,54.43
3968,65.02
3969,37.29
3970,30.27
3971,31.76
3972,21.18
3973,21.85
3974,37.94
3975,30.99
3976,38.77
3977,43.05
3978,76.91
3979,75.17
3980,68.19
3981,50.7
3982,50.7
3983,41.72
3984,33.33
3985,24.19
3986,20.68
3987,0.0
3988,34.08
3989,42.44
3990,52.16
3991,41.97
3992,38.05
3993,50.95
3994,57.62
3995,67.52
3996,67.02
3997,60.57
3998,59.95
3999,53.9
4000,69.88
4001,80.61
4002,75.41
4003,56.39
4004,34.17
4005,37.16
4006,36.34
4007,32.71
4008,48.64
4009,49.04
4010,55.29
4011,48.87
4012,68.29
4013,87.66
4014,87.69
4015,85.9
4016,83.7
4017,80.43
4018,75.0
4019,63.77
4020,77.59
4021,63.99
4022,46.54
4023,43.22
4024,25.69
4025,41.92
4026,44.67
4027,52.68
4028,62.88
4029,64.54
4030,63.23
4031,75.34
4032,73.37
4033,94.68
4034,83.58
4035,82.44
4036,78.77
4037,72.28
4038,69.04
4039,74.53
4040,79.85
4041,85.99
4042,84.85
4043,75.96
4044,68.23
4045,74.42
4046,67.55
4047,70.24
4048,65.69
4049,59.18
4050,62.22
4051,63.5
4052,81.8
4053,90.36
4054,89.23
4055,100.0
4056,94.22
4057,94.92
4058,94.89
4059,94.69
4060,83.88
4061,83.57
4062,80.38
4063,69.57
4064,73.24
4065,68.33
4066,64.71
4067,55.74
4068,49.59
4069,60.44
4070,58.33
4071,61.35
4072,71.05
4073,47.96
4074,70.53
4075,67.37
4076,75.28
4077,83.95
4078,42.64
4079,49.74
4080,42.69
4081,45.79
4082,49.32
4083,47.11
4084,55.58
4085,54.98
4086,54.93
4087,87.97
4088,85.98
4089,74.65
4090,70.47
4091,69.43
4092,60.3
4093,26.62
4094,17.87
4095,14.98
4096,36.54
4097,30.76
4098,42.48
4099,56.19
4100,56.45
4101,68.43
4102,79.84
4103,85.78
4104,93.04
4105,88.0
4106,91.93
4107,91.94
4108,81.57
4109,82.61
4110,79.77
4111,76.13
4112,82.71
4113,76.41
4114,79.25
4115,73.82
4116,74.5
4117,95.49
4118,40.78
4119,46.88
4120,49.62
4121,53.93
4122,55.35
4123,58.61
4124,62.11
